State,Year,Sex,Spec_Nd,Age_Bin,Race,Adopted,Numbers

New Jersey,2008,girl,specNo,over9,white,adopted,0

New Jersey,2008,girl,specNo,over9,black,notAdopted,329

New Jersey,2008,girl,specNo,over9,black,adopted,0

New Jersey,2008,girl,specNo,over9,hispanic,notAdopted,72

New Jersey,2008,girl,specNo,over9,hispanic,adopted,0

New Jersey,2008,girl,specNo,over9,other,notAdopted,34

New Jersey,2008,girl,specNo,over9,other,adopted,0

New Jersey,2008,girl,specYes,under9,white,notAdopted,0

New Jersey,2008,girl,specYes,under9,white,adopted,0

New Jersey,2008,girl,specYes,under9,black,notAdopted,0

New Jersey,2008,girl,specYes,under9,black,adopted,0

New Jersey,2008,girl,specYes,under9,hispanic,notAdopted,0

New Jersey,2008,girl,specYes,under9,hispanic,adopted,0

New Jersey,2008,girl,specYes,under9,other,notAdopted,0

New Jersey,2008,girl,specYes,under9,other,adopted,0

New Jersey,2008,girl,specYes,over9,white,notAdopted,0

New Jersey,2008,girl,specYes,over9,white,adopted,0

New Jersey,2008,girl,specYes,over9,black,notAdopted,0

New Jersey,2008,girl,specYes,over9,black,adopted,0

New Jersey,2008,girl,specYes,over9,hispanic,notAdopted,0

New Jersey,2008,girl,specYes,over9,hispanic,adopted,0

New Jersey,2008,girl,specYes,over9,other,notAdopted,0

New Jersey,2008,girl,specYes,over9,other,adopted,0

New Jersey,2009,boy,specNo,under9,white,notAdopted,185

New Jersey,2009,boy,specNo,under9,white,adopted,101

New Jersey,2009,boy,specNo,under9,black,notAdopted,387

New Jersey,2009,boy,specNo,under9,black,adopted,198

New Jersey,2009,boy,specNo,under9,hispanic,notAdopted,135

New Jersey,2009,boy,specNo,under9,hispanic,adopted,76

New Jersey,2009,boy,specNo,under9,other,notAdopted,91

New Jersey,2009,boy,specNo,under9,other,adopted,52

New Jersey,2009,boy,specNo,over9,white,notAdopted,132

New Jersey,2009,boy,specNo,over9,white,adopted,75

New Jersey,2009,boy,specNo,over9,black,notAdopted,371

New Jersey,2009,boy,specNo,over9,black,adopted,118

New Jersey,2009,boy,specNo,over9,hispanic,notAdopted,57

New Jersey,2009,boy,specNo,over9,hispanic,adopted,33

New Jersey,2009,boy,specNo,over9,other,notAdopted,36

New Jersey,2009,boy,specNo,over9,other,adopted,16

New Jersey,2009,boy,specYes,under9,white,notAdopted,0

New Jersey,2009,boy,specYes,under9,white,adopted,0

New Jersey,2009,boy,specYes,under9,black,notAdopted,0

New Jersey,2009,boy,specYes,under9,black,adopted,0

New Jersey,2009,boy,specYes,under9,hispanic,notAdopted,0

New Jersey,2009,boy,specYes,under9,hispanic,adopted,0

New Jersey,2009,boy,specYes,under9,other,notAdopted,0

New Jersey,2009,boy,specYes,under9,other,adopted,0

New Jersey,2009,boy,specYes,over9,white,notAdopted,0

New Jersey,2009,boy,specYes,over9,white,adopted,0

New Jersey,2009,boy,specYes,over9,black,notAdopted,0

New Jersey,2009,boy,specYes,over9,black,adopted,0

New Jersey,2009,boy,specYes,over9,hispanic,notAdopted,0

New Jersey,2009,boy,specYes,over9,hispanic,adopted,0

New Jersey,2009,boy,specYes,over9,other,notAdopted,0

New Jersey,2009,boy,specYes,over9,other,adopted,0

New Jersey,2009,girl,specNo,under9,white,notAdopted,194

New Jersey,2009,girl,specNo,under9,white,adopted,96

New Jersey,2009,girl,specNo,under9,black,notAdopted,395

New Jersey,2009,girl,specNo,under9,black,adopted,200

New Jersey,2009,girl,specNo,under9,hispanic,notAdopted,136

New Jersey,2009,girl,specNo,under9,hispanic,adopted,61

New Jersey,2009,girl,specNo,under9,other,notAdopted,74

New Jersey,2009,girl,specNo,under9,other,adopted,44

New Jersey,2009,girl,specNo,over9,white,notAdopted,115

New Jersey,2009,girl,specNo,over9,white,adopted,67

New Jersey,2009,girl,specNo,over9,black,notAdopted,295

New Jersey,2009,girl,specNo,over9,black,adopted,97

New Jersey,2009,girl,specNo,over9,hispanic,notAdopted,60

New Jersey,2009,girl,specNo,over9,hispanic,adopted,29

New Jersey,2009,girl,specNo,over9,other,notAdopted,30

New Jersey,2009,girl,specNo,over9,other,adopted,14

New Jersey,2009,girl,specYes,under9,white,notAdopted,0

New Jersey,2009,girl,specYes,under9,white,adopted,0

New Jersey,2009,girl,specYes,under9,black,notAdopted,0

New Jersey,2009,girl,specYes,under9,black,adopted,0

New Jersey,2009,girl,specYes,under9,hispanic,notAdopted,0

New Jersey,2009,girl,specYes,under9,hispanic,adopted,0

New Jersey,2009,girl,specYes,under9,other,notAdopted,0

New Jersey,2009,girl,specYes,under9,other,adopted,0

New Jersey,2009,girl,specYes,over9,white,notAdopted,0

New Jersey,2009,girl,specYes,over9,white,adopted,0

New Jersey,2009,girl,specYes,over9,black,notAdopted,0

New Jersey,2009,girl,specYes,over9,black,adopted,0

New Jersey,2009,girl,specYes,over9,hispanic,notAdopted,0

New Jersey,2009,girl,specYes,over9,hispanic,adopted,0

New Jersey,2009,girl,specYes,over9,other,notAdopted,0

New Jersey,2009,girl,specYes,over9,other,adopted,0

New Jersey,2010,boy,specNo,under9,white,notAdopted,162

New Jersey,2010,boy,specNo,under9,white,adopted,102

New Jersey,2010,boy,specNo,under9,black,notAdopted,387

New Jersey,2010,boy,specNo,under9,black,adopted,190

New Jersey,2010,boy,specNo,under9,hispanic,notAdopted,155

New Jersey,2010,boy,specNo,under9,hispanic,adopted,85

New Jersey,2010,boy,specNo,under9,other,notAdopted,81

New Jersey,2010,boy,specNo,under9,other,adopted,31

New Jersey,2010,boy,specNo,over9,white,notAdopted,126

New Jersey,2010,boy,specNo,over9,white,adopted,71

New Jersey,2010,boy,specNo,over9,black,notAdopted,257

New Jersey,2010,boy,specNo,over9,black,adopted,147

New Jersey,2010,boy,specNo,over9,hispanic,notAdopted,74

New Jersey,2010,boy,specNo,over9,hispanic,adopted,22

New Jersey,2010,boy,specNo,over9,other,notAdopted,23

New Jersey,2010,boy,specNo,over9,other,adopted,9

New Jersey,2010,boy,specYes,under9,white,notAdopted,0

New Jersey,2010,boy,specYes,under9,white,adopted,0

New Jersey,2010,boy,specYes,under9,black,notAdopted,0

New Jersey,2010,boy,specYes,under9,black,adopted,0

New Jersey,2010,boy,specYes,under9,hispanic,notAdopted,0

New Jersey,2010,boy,specYes,under9,hispanic,adopted,0

New Jersey,2010,boy,specYes,under9,other,notAdopted,0

New Jersey,2010,boy,specYes,under9,other,adopted,0

New Jersey,2010,boy,specYes,over9,white,notAdopted,0

New Jersey,2010,boy,specYes,over9,white,adopted,0

New Jersey,2010,boy,specYes,over9,black,notAdopted,0

New Jersey,2010,boy,specYes,over9,black,adopted,0

New Jersey,2010,boy,specYes,over9,hispanic,notAdopted,0

New Jersey,2010,boy,specYes,over9,hispanic,adopted,0

New Jersey,2010,boy,specYes,over9,other,notAdopted,0

New Jersey,2010,boy,specYes,over9,other,adopted,0

New Jersey,2010,girl,specNo,under9,white,notAdopted,200

New Jersey,2010,girl,specNo,under9,white,adopted,102

New Jersey,2010,girl,specNo,under9,black,notAdopted,374

New Jersey,2010,girl,specNo,under9,black,adopted,176

New Jersey,2010,girl,specNo,under9,hispanic,notAdopted,143

New Jersey,2010,girl,specNo,under9,hispanic,adopted,96

New Jersey,2010,girl,specNo,under9,other,notAdopted,56

New Jersey,2010,girl,specNo,under9,other,adopted,32

New Jersey,2010,girl,specNo,over9,white,notAdopted,112

New Jersey,2010,girl,specNo,over9,white,adopted,51

New Jersey,2010,girl,specNo,over9,black,notAdopted,233

New Jersey,2010,girl,specNo,over9,black,adopted,136

New Jersey,2010,girl,specNo,over9,hispanic,notAdopted,63

New Jersey,2010,girl,specNo,over9,hispanic,adopted,38

New Jersey,2010,girl,specNo,over9,other,notAdopted,18

New Jersey,2010,girl,specNo,over9,other,adopted,8

New Jersey,2010,girl,specYes,under9,white,notAdopted,0

New Jersey,2010,girl,specYes,under9,white,adopted,0

New Jersey,2010,girl,specYes,under9,black,notAdopted,0

New Jersey,2010,girl,specYes,under9,black,adopted,0

New Jersey,2010,girl,specYes,under9,hispanic,notAdopted,0

New Jersey,2010,girl,specYes,under9,hispanic,adopted,0

New Jersey,2010,girl,specYes,under9,other,notAdopted,0

New Jersey,2010,girl,specYes,under9,other,adopted,0

New Jersey,2010,girl,specYes,over9,white,notAdopted,0

New Jersey,2010,girl,specYes,over9,white,adopted,0

New Jersey,2010,girl,specYes,over9,black,notAdopted,0

New Jersey,2010,girl,specYes,over9,black,adopted,0

New Jersey,2010,girl,specYes,over9,hispanic,notAdopted,0

New Jersey,2010,girl,specYes,over9,hispanic,adopted,0

New Jersey,2010,girl,specYes,over9,other,notAdopted,0

New Jersey,2010,girl,specYes,over9,other,adopted,0

New Jersey,2011,boy,specNo,under9,white,notAdopted,191

New Jersey,2011,boy,specNo,under9,white,adopted,105

New Jersey,2011,boy,specNo,under9,black,notAdopted,378

New Jersey,2011,boy,specNo,under9,black,adopted,141

New Jersey,2011,boy,specNo,under9,hispanic,notAdopted,134

New Jersey,2011,boy,specNo,under9,hispanic,adopted,72

New Jersey,2011,boy,specNo,under9,other,notAdopted,92

New Jersey,2011,boy,specNo,under9,other,adopted,32

New Jersey,2011,boy,specNo,over9,white,notAdopted,91

New Jersey,2011,boy,specNo,over9,white,adopted,54

New Jersey,2011,boy,specNo,over9,black,notAdopted,202

New Jersey,2011,boy,specNo,over9,black,adopted,112

New Jersey,2011,boy,specNo,over9,hispanic,notAdopted,81

New Jersey,2011,boy,specNo,over9,hispanic,adopted,27

New Jersey,2011,boy,specNo,over9,other,notAdopted,19

New Jersey,2011,boy,specNo,over9,other,adopted,14

New Jersey,2011,boy,specYes,under9,white,notAdopted,0

New Jersey,2011,boy,specYes,under9,white,adopted,0

New Jersey,2011,boy,specYes,under9,black,notAdopted,0

New Jersey,2011,boy,specYes,under9,black,adopted,0

New Jersey,2011,boy,specYes,under9,hispanic,notAdopted,0

New Jersey,2011,boy,specYes,under9,hispanic,adopted,0

New Jersey,2011,boy,specYes,under9,other,notAdopted,0

New Jersey,2011,boy,specYes,under9,other,adopted,0

New Jersey,2011,boy,specYes,over9,white,notAdopted,0

New Jersey,2011,boy,specYes,over9,white,adopted,0

New Jersey,2011,boy,specYes,over9,black,notAdopted,0

New Jersey,2011,boy,specYes,over9,black,adopted,0

New Jersey,2011,boy,specYes,over9,hispanic,notAdopted,0

New Jersey,2011,boy,specYes,over9,hispanic,adopted,0

New Jersey,2011,boy,specYes,over9,other,notAdopted,0

New Jersey,2011,boy,specYes,over9,other,adopted,0

New Jersey,2011,girl,specNo,under9,white,notAdopted,180

New Jersey,2011,girl,specNo,under9,white,adopted,108

New Jersey,2011,girl,specNo,under9,black,notAdopted,320

New Jersey,2011,girl,specNo,under9,black,adopted,168

New Jersey,2011,girl,specNo,under9,hispanic,notAdopted,142

New Jersey,2011,girl,specNo,under9,hispanic,adopted,67

New Jersey,2011,girl,specNo,under9,other,notAdopted,83

New Jersey,2011,girl,specNo,under9,other,adopted,30

New Jersey,2011,girl,specNo,over9,white,notAdopted,100

New Jersey,2011,girl,specNo,over9,white,adopted,52

New Jersey,2011,girl,specNo,over9,black,notAdopted,194

New Jersey,2011,girl,specNo,over9,black,adopted,81

New Jersey,2011,girl,specNo,over9,hispanic,notAdopted,64

New Jersey,2011,girl,specNo,over9,hispanic,adopted,31

New Jersey,2011,girl,specNo,over9,other,notAdopted,23

New Jersey,2011,girl,specNo,over9,other,adopted,8

New Jersey,2011,girl,specYes,under9,white,notAdopted,0

New Jersey,2011,girl,specYes,under9,white,adopted,0

New Jersey,2011,girl,specYes,under9,black,notAdopted,0

New Jersey,2011,girl,specYes,under9,black,adopted,0

New Jersey,2011,girl,specYes,under9,hispanic,notAdopted,0

New Jersey,2011,girl,specYes,under9,hispanic,adopted,0

New Jersey,2011,girl,specYes,under9,other,notAdopted,0

New Jersey,2011,girl,specYes,under9,other,adopted,0

New Jersey,2011,girl,specYes,over9,white,notAdopted,0

New Jersey,2011,girl,specYes,over9,white,adopted,0

New Jersey,2011,girl,specYes,over9,black,notAdopted,0

New Jersey,2011,girl,specYes,over9,black,adopted,0

New Jersey,2011,girl,specYes,over9,hispanic,notAdopted,0

New Jersey,2011,girl,specYes,over9,hispanic,adopted,0

New Jersey,2011,girl,specYes,over9,other,notAdopted,0

New Jersey,2011,girl,specYes,over9,other,adopted,0

New Jersey,2012,boy,specNo,under9,white,notAdopted,196

New Jersey,2012,boy,specNo,under9,white,adopted,90

New Jersey,2012,boy,specNo,under9,black,notAdopted,337

New Jersey,2012,boy,specNo,under9,black,adopted,168

New Jersey,2012,boy,specNo,under9,hispanic,notAdopted,165

New Jersey,2012,boy,specNo,under9,hispanic,adopted,66

New Jersey,2012,boy,specNo,under9,other,notAdopted,77

New Jersey,2012,boy,specNo,under9,other,adopted,39

New Jersey,2012,boy,specNo,over9,white,notAdopted,83

New Jersey,2012,boy,specNo,over9,white,adopted,57

New Jersey,2012,boy,specNo,over9,black,notAdopted,209

New Jersey,2012,boy,specNo,over9,black,adopted,65

New Jersey,2012,boy,specNo,over9,hispanic,notAdopted,60

New Jersey,2012,boy,specNo,over9,hispanic,adopted,33

New Jersey,2012,boy,specNo,over9,other,notAdopted,22

New Jersey,2012,boy,specNo,over9,other,adopted,7

New Jersey,2012,boy,specYes,under9,white,notAdopted,0

New Jersey,2012,boy,specYes,under9,white,adopted,0

New Jersey,2012,boy,specYes,under9,black,notAdopted,0

New Jersey,2012,boy,specYes,under9,black,adopted,0

New Jersey,2012,boy,specYes,under9,hispanic,notAdopted,0

New Jersey,2012,boy,specYes,under9,hispanic,adopted,0

New Jersey,2012,boy,specYes,under9,other,notAdopted,0

New Jersey,2012,boy,specYes,under9,other,adopted,0

New Jersey,2012,boy,specYes,over9,white,notAdopted,0

New Jersey,2012,boy,specYes,over9,white,adopted,0

New Jersey,2012,boy,specYes,over9,black,notAdopted,0

New Jersey,2012,boy,specYes,over9,black,adopted,0

New Jersey,2012,boy,specYes,over9,hispanic,notAdopted,0

New Jersey,2012,boy,specYes,over9,hispanic,adopted,0

New Jersey,2012,boy,specYes,over9,other,notAdopted,0

New Jersey,2012,boy,specYes,over9,other,adopted,0

New Jersey,2012,girl,specNo,under9,white,notAdopted,182

New Jersey,2012,girl,specNo,under9,white,adopted,75

New Jersey,2012,girl,specNo,under9,black,notAdopted,280

New Jersey,2012,girl,specNo,under9,black,adopted,171

New Jersey,2012,girl,specNo,under9,hispanic,notAdopted,151

New Jersey,2012,girl,specNo,under9,hispanic,adopted,63

New Jersey,2012,girl,specNo,under9,other,notAdopted,88

New Jersey,2012,girl,specNo,under9,other,adopted,31

New Jersey,2012,girl,specNo,over9,white,notAdopted,105

New Jersey,2012,girl,specNo,over9,white,adopted,52

New Jersey,2012,girl,specNo,over9,black,notAdopted,198

New Jersey,2012,girl,specNo,over9,black,adopted,76

New Jersey,2012,girl,specNo,over9,hispanic,notAdopted,53

New Jersey,2012,girl,specNo,over9,hispanic,adopted,25

New Jersey,2012,girl,specNo,over9,other,notAdopted,21

New Jersey,2012,girl,specNo,over9,other,adopted,8

New Jersey,2012,girl,specYes,under9,white,notAdopted,0

New Jersey,2012,girl,specYes,under9,white,adopted,0

New Jersey,2012,girl,specYes,under9,black,notAdopted,0

New Jersey,2012,girl,specYes,under9,black,adopted,0

New Jersey,2012,girl,specYes,under9,hispanic,notAdopted,0

New Jersey,2012,girl,specYes,under9,hispanic,adopted,0

New Jersey,2012,girl,specYes,under9,other,notAdopted,0

New Jersey,2012,girl,specYes,under9,other,adopted,0

New Jersey,2012,girl,specYes,over9,white,notAdopted,0

New Jersey,2012,girl,specYes,over9,white,adopted,0

New Jersey,2012,girl,specYes,over9,black,notAdopted,0

New Jersey,2012,girl,specYes,over9,black,adopted,0

New Jersey,2012,girl,specYes,over9,hispanic,notAdopted,0

New Jersey,2012,girl,specYes,over9,hispanic,adopted,0

New Jersey,2012,girl,specYes,over9,other,notAdopted,0

New Jersey,2012,girl,specYes,over9,other,adopted,0

New Jersey,2013,boy,specNo,under9,white,notAdopted,262

New Jersey,2013,boy,specNo,under9,white,adopted,4

New Jersey,2013,boy,specNo,under9,black,notAdopted,318

New Jersey,2013,boy,specNo,under9,black,adopted,7

New Jersey,2013,boy,specNo,under9,hispanic,notAdopted,177

New Jersey,2013,boy,specNo,under9,hispanic,adopted,0

New Jersey,2013,boy,specNo,under9,other,notAdopted,98

New Jersey,2013,boy,specNo,under9,other,adopted,1

New Jersey,2013,boy,specNo,over9,white,notAdopted,110

New Jersey,2013,boy,specNo,over9,white,adopted,2

New Jersey,2013,boy,specNo,over9,black,notAdopted,212

New Jersey,2013,boy,specNo,over9,black,adopted,2

New Jersey,2013,boy,specNo,over9,hispanic,notAdopted,79

New Jersey,2013,boy,specNo,over9,hispanic,adopted,1

New Jersey,2013,boy,specNo,over9,other,notAdopted,23

New Jersey,2013,boy,specNo,over9,other,adopted,0

New Jersey,2013,boy,specYes,under9,white,notAdopted,0

New Jersey,2013,boy,specYes,under9,white,adopted,0

New Jersey,2013,boy,specYes,under9,black,notAdopted,0

New Jersey,2013,boy,specYes,under9,black,adopted,0

New Jersey,2013,boy,specYes,under9,hispanic,notAdopted,0

New Jersey,2013,boy,specYes,under9,hispanic,adopted,0

New Jersey,2013,boy,specYes,under9,other,notAdopted,0

New Jersey,2013,boy,specYes,under9,other,adopted,0

New Jersey,2013,boy,specYes,over9,white,notAdopted,0

New Jersey,2013,boy,specYes,over9,white,adopted,0

New Jersey,2013,boy,specYes,over9,black,notAdopted,0

New Jersey,2013,boy,specYes,over9,black,adopted,0

New Jersey,2013,boy,specYes,over9,hispanic,notAdopted,0

New Jersey,2013,boy,specYes,over9,hispanic,adopted,0

New Jersey,2013,boy,specYes,over9,other,notAdopted,0

New Jersey,2013,boy,specYes,over9,other,adopted,0

New Jersey,2013,girl,specNo,under9,white,notAdopted,199

New Jersey,2013,girl,specNo,under9,white,adopted,4

New Jersey,2013,girl,specNo,under9,black,notAdopted,310

New Jersey,2013,girl,specNo,under9,black,adopted,8

New Jersey,2013,girl,specNo,under9,hispanic,notAdopted,158

New Jersey,2013,girl,specNo,under9,hispanic,adopted,0

New Jersey,2013,girl,specNo,under9,other,notAdopted,100

New Jersey,2013,girl,specNo,under9,other,adopted,1

New Jersey,2013,girl,specNo,over9,white,notAdopted,114

New Jersey,2013,girl,specNo,over9,white,adopted,1

New Jersey,2013,girl,specNo,over9,black,notAdopted,182

New Jersey,2013,girl,specNo,over9,black,adopted,3

New Jersey,2013,girl,specNo,over9,hispanic,notAdopted,68

New Jersey,2013,girl,specNo,over9,hispanic,adopted,0

New Jersey,2013,girl,specNo,over9,other,notAdopted,33

New Jersey,2013,girl,specNo,over9,other,adopted,0

New Jersey,2013,girl,specYes,under9,white,notAdopted,0

New Jersey,2013,girl,specYes,under9,white,adopted,0

New Jersey,2013,girl,specYes,under9,black,notAdopted,0

New Jersey,2013,girl,specYes,under9,black,adopted,0

New Jersey,2013,girl,specYes,under9,hispanic,notAdopted,0

New Jersey,2013,girl,specYes,under9,hispanic,adopted,0

New Jersey,2013,girl,specYes,under9,other,notAdopted,0

New Jersey,2013,girl,specYes,under9,other,adopted,0

New Jersey,2013,girl,specYes,over9,white,notAdopted,0

New Jersey,2013,girl,specYes,over9,white,adopted,0

New Jersey,2013,girl,specYes,over9,black,notAdopted,0

New Jersey,2013,girl,specYes,over9,black,adopted,0

New Jersey,2013,girl,specYes,over9,hispanic,notAdopted,0

New Jersey,2013,girl,specYes,over9,hispanic,adopted,0

New Jersey,2013,girl,specYes,over9,other,notAdopted,0

New Jersey,2013,girl,specYes,over9,other,adopted,0

New Jersey,2014,boy,specNo,under9,white,notAdopted,295

New Jersey,2014,boy,specNo,under9,white,adopted,0

New Jersey,2014,boy,specNo,under9,black,notAdopted,330

New Jersey,2014,boy,specNo,under9,black,adopted,0

New Jersey,2014,boy,specNo,under9,hispanic,notAdopted,184

New Jersey,2014,boy,specNo,under9,hispanic,adopted,0

New Jersey,2014,boy,specNo,under9,other,notAdopted,97

New Jersey,2014,boy,specNo,under9,other,adopted,0

New Jersey,2014,boy,specNo,over9,white,notAdopted,123

New Jersey,2014,boy,specNo,over9,white,adopted,0

New Jersey,2014,boy,specNo,over9,black,notAdopted,199

New Jersey,2014,boy,specNo,over9,black,adopted,0

New Jersey,2014,boy,specNo,over9,hispanic,notAdopted,79

New Jersey,2014,boy,specNo,over9,hispanic,adopted,0

New Jersey,2014,boy,specNo,over9,other,notAdopted,22

New Jersey,2014,boy,specNo,over9,other,adopted,0

New Jersey,2014,boy,specYes,under9,white,notAdopted,0

New Jersey,2014,boy,specYes,under9,white,adopted,0

New Jersey,2014,boy,specYes,under9,black,notAdopted,0

New Jersey,2014,boy,specYes,under9,black,adopted,0

New Jersey,2014,boy,specYes,under9,hispanic,notAdopted,0

New Jersey,2014,boy,specYes,under9,hispanic,adopted,0

New Jersey,2014,boy,specYes,under9,other,notAdopted,0

New Jersey,2014,boy,specYes,under9,other,adopted,0

New Jersey,2014,boy,specYes,over9,white,notAdopted,0

New Jersey,2014,boy,specYes,over9,white,adopted,0

New Jersey,2014,boy,specYes,over9,black,notAdopted,0

New Jersey,2014,boy,specYes,over9,black,adopted,0

New Jersey,2014,boy,specYes,over9,hispanic,notAdopted,0

New Jersey,2014,boy,specYes,over9,hispanic,adopted,0

New Jersey,2014,boy,specYes,over9,other,notAdopted,0

New Jersey,2014,boy,specYes,over9,other,adopted,0

New Jersey,2014,girl,specNo,under9,white,notAdopted,261

New Jersey,2014,girl,specNo,under9,white,adopted,0

New Jersey,2014,girl,specNo,under9,black,notAdopted,316

New Jersey,2014,girl,specNo,under9,black,adopted,0

New Jersey,2014,girl,specNo,under9,hispanic,notAdopted,163

New Jersey,2014,girl,specNo,under9,hispanic,adopted,0

New Jersey,2014,girl,specNo,under9,other,notAdopted,75

New Jersey,2014,girl,specNo,under9,other,adopted,0

New Jersey,2014,girl,specNo,over9,white,notAdopted,127

New Jersey,2014,girl,specNo,over9,white,adopted,0

New Jersey,2014,girl,specNo,over9,black,notAdopted,219

New Jersey,2014,girl,specNo,over9,black,adopted,0

New Jersey,2014,girl,specNo,over9,hispanic,notAdopted,85

New Jersey,2014,girl,specNo,over9,hispanic,adopted,0

New Jersey,2014,girl,specNo,over9,other,notAdopted,18

New Jersey,2014,girl,specNo,over9,other,adopted,0

New Jersey,2014,girl,specYes,under9,white,notAdopted,0

New Jersey,2014,girl,specYes,under9,white,adopted,0

New Jersey,2014,girl,specYes,under9,black,notAdopted,0

New Jersey,2014,girl,specYes,under9,black,adopted,0

New Jersey,2014,girl,specYes,under9,hispanic,notAdopted,0

New Jersey,2014,girl,specYes,under9,hispanic,adopted,0

New Jersey,2014,girl,specYes,under9,other,notAdopted,0

New Jersey,2014,girl,specYes,under9,other,adopted,0

New Jersey,2014,girl,specYes,over9,white,notAdopted,0

New Jersey,2014,girl,specYes,over9,white,adopted,0

New Jersey,2014,girl,specYes,over9,black,notAdopted,0

New Jersey,2014,girl,specYes,over9,black,adopted,0

New Jersey,2014,girl,specYes,over9,hispanic,notAdopted,0

New Jersey,2014,girl,specYes,over9,hispanic,adopted,0

New Jersey,2014,girl,specYes,over9,other,notAdopted,0

New Jersey,2014,girl,specYes,over9,other,adopted,0

New Jersey,2015,boy,specNo,under9,white,notAdopted,293

New Jersey,2015,boy,specNo,under9,white,adopted,0

New Jersey,2015,boy,specNo,under9,black,notAdopted,354

New Jersey,2015,boy,specNo,under9,black,adopted,0

New Jersey,2015,boy,specNo,under9,hispanic,notAdopted,202

New Jersey,2015,boy,specNo,under9,hispanic,adopted,0

New Jersey,2015,boy,specNo,under9,other,notAdopted,77

New Jersey,2015,boy,specNo,under9,other,adopted,0

New Jersey,2015,boy,specNo,over9,white,notAdopted,158

New Jersey,2015,boy,specNo,over9,white,adopted,0

New Jersey,2015,boy,specNo,over9,black,notAdopted,200

New Jersey,2015,boy,specNo,over9,black,adopted,0

New Jersey,2015,boy,specNo,over9,hispanic,notAdopted,102

New Jersey,2015,boy,specNo,over9,hispanic,adopted,0

New Jersey,2015,boy,specNo,over9,other,notAdopted,27

New Jersey,2015,boy,specNo,over9,other,adopted,0

New Jersey,2015,boy,specYes,under9,white,notAdopted,0

New Jersey,2015,boy,specYes,under9,white,adopted,0

New Jersey,2015,boy,specYes,under9,black,notAdopted,0

New Jersey,2015,boy,specYes,under9,black,adopted,0

New Jersey,2015,boy,specYes,under9,hispanic,notAdopted,0

New Jersey,2015,boy,specYes,under9,hispanic,adopted,0

New Jersey,2015,boy,specYes,under9,other,notAdopted,0

New Jersey,2015,boy,specYes,under9,other,adopted,0

New Jersey,2015,boy,specYes,over9,white,notAdopted,0

New Jersey,2015,boy,specYes,over9,white,adopted,0

New Jersey,2015,boy,specYes,over9,black,notAdopted,0

New Jersey,2015,boy,specYes,over9,black,adopted,0

New Jersey,2015,boy,specYes,over9,hispanic,notAdopted,0

New Jersey,2015,boy,specYes,over9,hispanic,adopted,0

New Jersey,2015,boy,specYes,over9,other,notAdopted,0

New Jersey,2015,boy,specYes,over9,other,adopted,0

New Jersey,2015,girl,specNo,under9,white,notAdopted,250

New Jersey,2015,girl,specNo,under9,white,adopted,0

New Jersey,2015,girl,specNo,under9,black,notAdopted,315

New Jersey,2015,girl,specNo,under9,black,adopted,0

New Jersey,2015,girl,specNo,under9,hispanic,notAdopted,177

New Jersey,2015,girl,specNo,under9,hispanic,adopted,0

New Jersey,2015,girl,specNo,under9,other,notAdopted,53

New Jersey,2015,girl,specNo,under9,other,adopted,0

New Jersey,2015,girl,specNo,over9,white,notAdopted,156

New Jersey,2015,girl,specNo,over9,white,adopted,0

New Jersey,2015,girl,specNo,over9,black,notAdopted,205

New Jersey,2015,girl,specNo,over9,black,adopted,0

New Jersey,2015,girl,specNo,over9,hispanic,notAdopted,103

New Jersey,2015,girl,specNo,over9,hispanic,adopted,0

New Jersey,2015,girl,specNo,over9,other,notAdopted,26

New Jersey,2015,girl,specNo,over9,other,adopted,0

New Jersey,2015,girl,specYes,under9,white,notAdopted,0

New Jersey,2015,girl,specYes,under9,white,adopted,0

New Jersey,2015,girl,specYes,under9,black,notAdopted,0

New Jersey,2015,girl,specYes,under9,black,adopted,0

New Jersey,2015,girl,specYes,under9,hispanic,notAdopted,0

New Jersey,2015,girl,specYes,under9,hispanic,adopted,0

New Jersey,2015,girl,specYes,under9,other,notAdopted,0

New Jersey,2015,girl,specYes,under9,other,adopted,0

New Jersey,2015,girl,specYes,over9,white,notAdopted,0

New Jersey,2015,girl,specYes,over9,white,adopted,0

New Jersey,2015,girl,specYes,over9,black,notAdopted,0

New Jersey,2015,girl,specYes,over9,black,adopted,0

New Jersey,2015,girl,specYes,over9,hispanic,notAdopted,0

New Jersey,2015,girl,specYes,over9,hispanic,adopted,0

